time,temperature_2m (°C),relative_humidity,cloudcover,windspeed_10m,pressure_msl,shortwave_radiation (W/m²),direct_radiation,diffuse_radiaton,Cell_Temp (°C),Solar_Power (kW),
2026-01-03T07:00,21.6,95,28,5.8,1014.5,44,24,24,22.975,0.0443564,
2026-01-03T08:00,22.9,79,2,6,1015.3,191,177,71,28.86875,0.188044275,
2026-01-03T09:00,24,68,2,8.8,1015.2,347,379,90,34.84375,0.333336875,
2026-01-03T10:00,25,55,8,12.7,1014.9,476,528,112,39.875,0.447678,
2026-01-03T11:00,26.3,50,8,16.8,1014.6,589,641,121,44.70625,0.542572075,
2026-01-03T12:00,27.5,48,14,16.8,1013.4,707,683,136,49.59375,0.637448875,
2026-01-03T13:00,28.1,47,13,16.4,1012.2,727,644,151,50.81875,0.651919075,
2026-01-03T14:00,28.3,45,23,15.4,1010.9,651,612,135,48.64375,0.589431675,
2026-01-03T15:00,28.1,46,27,13.9,1010.5,498,422,130,43.6625,0.4608243,
2026-01-03T16:00,27.6,47,24,13.4,1010.6,356,226,124,38.725,0.3364556,
2026-01-03T17:00,26.9,50,11,13.1,1011.1,181,100,71,32.55625,0.175529275,
2026-01-03T18:00,25.3,56,6,10.3,1012,20,10,13,25.925,0.019926,
2026-01-03T19:00,24.4,61,15,8.2,1013.1,0,0,0,24.4,0,
2026-01-03T20:00,24.1,64,17,6.8,1014.1,0,0,0,24.1,0,
2026-01-03T21:00,23.1,68,13,5.2,1014.8,0,0,0,23.1,0,
2026-01-03T22:00,22.7,73,26,3.5,1015.1,0,0,0,22.7,0,
2026-01-03T23:00,22.2,77,24,4.3,1015.1,0,0,0,22.2,0,
2026-01-04T00:00,21.9,78,13,4,1014.9,0,0,0,21.9,0,
2026-01-04T01:00,21.3,81,9,6.5,1014,0,0,0,21.3,0,
2026-01-04T02:00,20.8,86,6,6.5,1013.2,0,0,0,20.8,0,
2026-01-04T03:00,20.8,91,2,4.1,1013,0,0,0,20.8,0,
2026-01-04T04:00,20.7,93,2,3.5,1013.1,0,0,0,20.7,0,
2026-01-04T05:00,20.7,91,0,4.5,1013.6,0,0,0,20.7,0,
2026-01-04T06:00,20.4,90,0,4.9,1014,0,0,0,20.4,0,
2026-01-04T07:00,20.7,84,0,8,1014.8,55,27,22,22.41875,0.055567875,
2026-01-04T08:00,22.4,72,2,9.2,1015.3,269,182,68,30.80625,0.262752475,
2026-01-04T09:00,23.7,60,10,9.2,1015.2,504,380,92,39.45,0.4748688,
2026-01-04T10:00,25.2,49,13,11.4,1014.9,702,562,106,47.1375,0.6398379,
2026-01-04T11:00,26.8,49,3,17,1014.6,839,690,113,53.01875,0.744969075,
2026-01-04T12:00,27.9,44,16,15.6,1013.4,902,742,121,56.0875,0.7898363,
2026-01-04T13:00,28.4,40,6,15.4,1012.3,879,639,164,55.86875,0.770465475,
2026-01-04T14:00,28.5,38,11,14.8,1011.4,792,558,141,53.25,0.702504,
2026-01-04T15:00,28.3,36,11,11.4,1010.8,643,497,121,48.39375,0.582831275,
2026-01-04T16:00,27.6,38,18,16.9,1011.1,424,206,117,40.85,0.3971184,
2026-01-04T17:00,26.5,41,6,15.8,1011.7,193,84,72,32.53125,0.187185875,
2026-01-04T18:00,24.8,48,1,9.4,1012.6,22,11,13,25.4875,0.0219571,
2026-01-04T19:00,23.6,52,13,8.7,1013.8,0,0,0,23.6,0,
2026-01-04T20:00,22.9,57,8,6.1,1014.8,0,0,0,22.9,0,
2026-01-04T21:00,22.2,62,74,4.9,1015.5,0,0,0,22.2,0,
2026-01-04T22:00,21.1,67,51,4.9,1015.6,0,0,0,21.1,0,
2026-01-04T23:00,20.7,72,0,5.4,1015.6,0,0,0,20.7,0,
2026-01-05T00:00,20.6,74,0,5.4,1015.1,0,0,0,20.6,0,
2026-01-05T01:00,20.2,80,0,4.9,1014.5,0,0,0,20.2,0,
2026-01-05T02:00,19.8,83,2,4.1,1013.9,0,0,0,19.8,0,
2026-01-05T03:00,19.5,85,32,4.1,1013.5,0,0,0,19.5,0,
2026-01-05T04:00,19.3,87,24,4,1013.6,0,0,0,19.3,0,
2026-01-05T05:00,19.2,91,6,5.2,1014,0,0,0,19.2,0,
2026-01-05T06:00,18.8,89,8,6.2,1014.5,0,0,0,18.8,0,
2026-01-05T07:00,19.1,82,79,7.8,1015.3,59,26,22,20.94375,0.059957275,
2026-01-05T08:00,22.3,64,90,6.5,1016.1,273,169,74,30.83125,0.266632275,
2026-01-05T09:00,23.8,56,84,8.3,1016.4,489,368,99,39.08125,0.461457075,
2026-01-05T10:00,25.3,48,36,9.9,1015.7,689,549,110,46.83125,0.628833075,
2026-01-05T11:00,26.6,45,44,14.1,1015,828,681,115,52.475,0.7370028,
2026-01-05T12:00,27.6,42,6,15.4,1013.9,896,749,117,55.6,0.7863296,
2026-01-05T13:00,28.2,41,5,15.8,1012.9,882,736,119,55.7625,0.7734699,
2026-01-05T14:00,28.1,38,45,13.3,1011.4,691,673,109,49.69375,0.622746475,
2026-01-05T15:00,27.9,37,78,14.8,1010.6,484,291,157,43.025,0.4491036,
2026-01-05T16:00,27.4,42,28,18.4,1010.8,329,288,102,37.68125,0.312311475,
2026-01-05T17:00,26.8,46,87,15.7,1011.7,170,102,72,32.1125,0.1651635,
2026-01-05T18:00,25,52,100,12.3,1012.4,22,7,11,25.6875,0.0219395,
2026-01-05T19:00,23.7,56,100,14,1013.5,0,0,0,23.7,0,
2026-01-05T20:00,22.8,65,100,13.7,1014.5,0,0,0,22.8,0,
2026-01-05T21:00,22.4,71,100,13.1,1015.1,0,0,0,22.4,0,
2026-01-05T22:00,21.8,73,100,11.6,1015.1,0,0,0,21.8,0,
2026-01-05T23:00,22.1,82,99,9.6,1015.1,0,0,0,22.1,0,
2026-01-06T00:00,21.7,81,18,10.2,1014.7,0,0,0,21.7,0,
2026-01-06T01:00,21.4,87,35,7.6,1014,0,0,0,21.4,0,
2026-01-06T02:00,21.1,91,26,5.4,1013,0,0,0,21.1,0,
2026-01-06T03:00,20.7,96,100,4.9,1012.6,0,0,0,20.7,0,
2026-01-06T04:00,20.4,96,96,4.2,1012.9,0,0,0,20.4,0,
2026-01-06T05:00,20.4,82,100,7.2,1013.6,0,0,0,20.4,0,
2026-01-06T06:00,20.4,78,99,7.2,1014.4,0,0,0,20.4,0,
2026-01-06T07:00,21,74,64,8.1,1015.4,39,9,20,22.21875,0.039433875,
2026-01-06T08:00,22.4,66,100,8.9,1016.3,228,126,88,29.525,0.2238732,
2026-01-06T09:00,23.6,64,100,8.7,1016.1,432,20,175,37.1,0.4110912,
2026-01-06T10:00,24.4,59,95,9.5,1015.9,544,48,239,41.4,0.5083136,
2026-01-06T11:00,24.8,49,100,14.4,1015.2,545,351,285,41.83125,0.508307875,
2026-01-06T12:00,24.8,46,100,14.3,1014.2,359,180,318,36.01875,0.343177075,
2026-01-06T13:00,25.1,47,100,16.6,1013.2,281,102,283,33.88125,0.271017475,
2026-01-06T14:00,24.7,46,98,16.8,1012,206,56,272,31.1375,0.2009427,
2026-01-06T15:00,24.4,45,100,17.3,1011.5,180,157,250,30.025,0.176382,
2026-01-06T16:00,24.3,46,100,17.2,1011.8,143,91,177,28.76875,0.140844275,
2026-01-06T17:00,24.5,55,100,15.9,1013.4,55,7,72,26.21875,0.054731875,
2026-01-06T18:00,23.8,58,100,12.1,1014.2,7,0,8,24.01875,0.007027475,
2026-01-06T19:00,23.3,60,94,9.9,1015,0,0,0,23.3,0,
2026-01-06T20:00,22.8,62,98,7.9,1015.6,0,0,0,22.8,0,
2026-01-06T21:00,22.4,66,75,6.6,1015.9,0,0,0,22.4,0,
2026-01-06T22:00,22.1,66,70,9.6,1016.1,0,0,0,22.1,0,
2026-01-06T23:00,21.9,67,19,11.4,1015.7,0,0,0,21.9,0,
2026-01-07T00:00,21.8,73,64,7.6,1015.5,0,0,0,21.8,0,
2026-01-07T01:00,21.7,77,95,5.8,1014.8,0,0,0,21.7,0,
2026-01-07T02:00,21.6,80,98,5.4,1014.1,0,0,0,21.6,0,
2026-01-07T03:00,21.4,82,96,6.1,1013.6,0,0,0,21.4,0,
2026-01-07T04:00,21.3,83,93,7.5,1014,0,0,0,21.3,0,
2026-01-07T05:00,21.3,84,23,8.2,1014.5,0,0,0,21.3,0,
2026-01-07T06:00,21.1,81,12,8,1015.1,0,0,0,21.1,0,
2026-01-07T07:00,21.5,76,12,8.2,1016,40,20,22,22.75,0.04036,
2026-01-07T08:00,22.6,68,16,8.6,1016.7,189,144,78,28.50625,0.186349275,
2026-01-07T09:00,23.3,60,11,11.1,1016.8,324,341,106,33.425,0.3130812,
2026-01-07T10:00,24.5,53,19,13.9,1016.2,426,475,139,37.8125,0.4041675,
2026-01-07T11:00,25.4,46,96,17.1,1015.3,484,594,152,40.525,0.4539436,
2026-01-07T12:00,26.5,44,96,16.7,1014.3,499,390,244,42.09375,0.464880875,
2026-01-07T13:00,27,41,92,16.1,1012.9,492,476,214,42.375,0.457806,
2026-01-07T14:00,27,38,100,16,1011.6,494,377,237,42.4375,0.4595435,
2026-01-07T15:00,27.5,39,95,19,1011.2,523,227,223,43.84375,0.483578875,
2026-01-07T16:00,27,42,100,19.3,1011.4,362,60,157,38.3125,0.3427235,
2026-01-07T17:00,25.6,45,100,19.7,1012.6,189,39,88,31.50625,0.184081275,
2026-01-07T18:00,23.7,51,100,18.4,1013.6,26,2,10,24.5125,0.0260507,
2026-01-07T19:00,22.4,54,100,16.9,1014.9,0,0,0,22.4,0,
2026-01-07T20:00,21.9,57,95,17.3,1015.6,0,0,0,21.9,0,
2026-01-07T21:00,21.6,61,95,16.3,1016.2,0,0,0,21.6,0,
2026-01-07T22:00,20.9,65,43,12.7,1016.1,0,0,0,20.9,0,
2026-01-07T23:00,20.6,67,95,11,1016.3,0,0,0,20.6,0,
2026-01-08T00:00,20.2,72,95,6.5,1015.7,0,0,0,20.2,0,
2026-01-08T01:00,19.6,79,99,5,1015.6,0,0,0,19.6,0,
2026-01-08T02:00,19,82,99,8.4,1015,0,0,0,19,0,
2026-01-08T03:00,18.5,81,100,8.6,1014.6,0,0,0,18.5,0,
2026-01-08T04:00,18.2,82,100,7.9,1014.9,0,0,0,18.2,0,
2026-01-08T05:00,17.9,79,100,7.6,1015.3,0,0,0,17.9,0,
2026-01-08T06:00,17.7,75,100,7.9,1015.9,0,0,0,17.7,0,
2026-01-08T07:00,18.2,71,98,8.7,1016.9,47,13,28,19.66875,0.048002275,
2026-01-08T08:00,20.3,62,100,10,1017.5,195,116,104,26.39375,0.193912875,
2026-01-08T09:00,22,50,100,11.4,1017.8,340,283,152,32.625,0.32963,
2026-01-08T10:00,23.4,44,100,15.9,1017.4,559,425,189,40.86875,0.523517475,
2026-01-08T11:00,25,42,72,17.5,1016.8,744,385,278,48.25,0.674808,
2026-01-08T12:00,25.6,40,82,16.3,1015.5,794,583,230,50.4125,0.7132899,
2026-01-08T13:00,25.9,36,77,15.8,1014.4,693,680,163,47.55625,0.630474075,
2026-01-08T14:00,26.2,31,99,16.9,1013,605,492,218,45.10625,0.556342875,
2026-01-08T15:00,26.6,34,100,20.1,1012.7,510,390,181,42.5375,0.4742235,
2026-01-08T16:00,26.1,36,100,18.1,1012.6,343,104,189,36.81875,0.326784675,
2026-01-08T17:00,25.2,42,100,18,1012.8,180,40,106,30.825,0.175806,
2026-01-08T18:00,23,51,99,13.2,1013.3,21,1,21,23.65625,0.021112875,
2026-01-08T19:00,21.8,54,100,13.2,1013.9,0,0,0,21.8,0,
2026-01-08T20:00,21,56,90,14.8,1014.8,0,0,0,21,0,
2026-01-08T21:00,20.6,60,100,12.4,1015.3,0,0,0,20.6,0,
2026-01-08T22:00,20.1,64,100,10.6,1015.5,0,0,0,20.1,0,
2026-01-08T23:00,19.8,68,100,6.6,1014.8,0,0,0,19.8,0,
2026-01-09T00:00,19.8,73,100,4.5,1015,0,0,0,19.8,0,
2026-01-09T01:00,19.6,76,100,3.7,1014.7,0,0,0,19.6,0,
2026-01-09T02:00,19.3,78,100,5.4,1013.9,0,0,0,19.3,0,
2026-01-09T03:00,19.1,81,95,6.9,1013.4,0,0,0,19.1,0,
2026-01-09T04:00,18.8,81,100,6,1013.6,0,0,0,18.8,0,
2026-01-09T05:00,19,79,65,7.2,1014.2,0,0,0,19,0,
2026-01-09T06:00,19,78,94,7,1014.6,0,0,0,19,0,
2026-01-09T07:00,19.5,73,63,8.1,1015.4,27,20,24,20.34375,0.027502875,
2026-01-09T08:00,20.9,60,20,9.1,1015.8,126,160,76,24.8375,0.1260819,
2026-01-09T09:00,22.7,50,77,10.7,1016,295,352,102,31.91875,0.286835875,
2026-01-09T10:00,23.3,42,81,10.6,1015.2,349,515,126,34.20625,0.336148075,
2026-01-09T11:00,24.6,46,77,14,1015.2,464,673,125,39.1,0.4378304,
2026-01-09T12:00,25.4,47,100,13.2,1013.9,491,298,305,40.74375,0.460079275,
2026-01-09T13:00,26,46,100,13,1012.6,540,303,269,42.875,0.50139,
2026-01-09T14:00,26.3,45,98,12.7,1011.6,527,187,297,42.76875,0.489543475,
2026-01-09T15:00,25.9,42,100,13.5,1010.9,343,259,225,36.61875,0.327059075,
2026-01-09T16:00,25,44,100,16.1,1010.8,252,77,167,32.875,0.244062,
2026-01-09T17:00,24.7,46,98,16.4,1011.1,130,35,101,28.7625,0.1280435,
2026-01-09T18:00,23.3,52,9,13.6,1011.9,20,3,19,23.925,0.020086,
2026-01-09T19:00,22.6,62,81,12.9,1012.6,0,0,0,22.6,0,
2026-01-09T20:00,22.3,68,99,12.5,1013.3,0,0,0,22.3,0,
2026-01-09T21:00,21.7,70,100,7.9,1013.8,0,0,0,21.7,0,
2026-01-09T22:00,21.2,74,100,4.7,1014.1,0,0,0,21.2,0,
2026-01-09T23:00,21.5,76,12,5,1013.4,0,0,0,21.5,0,
2026-01-10T00:00,21.2,77,12,4.7,1013.5,0,0,0,21.2,0,
2026-01-10T01:00,21,79,12,4.6,1012.9,0,0,0,21,0,
2026-01-10T02:00,20.9,80,16,4.7,1012.4,0,0,0,20.9,0,
2026-01-10T03:00,20.8,80,4,5.7,1012,0,0,0,20.8,0,
2026-01-10T04:00,20.6,82,7,5.3,1011.9,0,0,0,20.6,0,
2026-01-10T05:00,20.7,81,7,5.9,1012.6,0,0,0,20.7,0,
2026-01-10T06:00,20.5,77,12,5.6,1013,0,0,0,20.5,0,
2026-01-10T07:00,20.8,75,43,6.7,1013.5,20,19,22,21.425,0.020286,
2026-01-10T08:00,22.8,63,22,6.7,1014.2,135,159,73,27.01875,0.133909875,
2026-01-10T09:00,23.8,56,64,8.5,1014.1,276,322,117,32.425,0.2678028,
2026-01-10T10:00,24.2,50,59,11.8,1013.9,321,516,123,34.23125,0.309147075,
2026-01-10T11:00,25.9,50,50,14.7,1013.1,413,482,198,38.80625,0.390192075,
2026-01-10T12:00,26.2,48,98,14,1012,461,360,311,40.60625,0.432222075,
2026-01-10T13:00,26.5,49,44,13.9,1011.1,480,252,271,41.5,0.44832,
2026-01-10T14:00,26.3,47,95,13.7,1010.1,449,244,252,40.33125,0.421465075,
2026-01-10T15:00,26.3,48,86,16,1009.8,415,197,176,39.26875,0.391313875,
2026-01-10T16:00,25.6,48,58,15.7,1009.8,328,205,123,35.85,0.3137648,
2026-01-10T17:00,25,53,16,16.8,1010.4,138,83,87,29.3125,0.1356195,
2026-01-10T18:00,23.5,66,24,14.6,1011.3,19,13,16,24.09375,0.019068875,
2026-01-10T19:00,22.6,74,100,13.5,1012.5,0,0,0,22.6,0,
2026-01-10T20:00,22.3,91,100,9.3,1013.4,0,0,0,22.3,0,
2026-01-10T21:00,22.3,92,100,7.6,1014,0,0,0,22.3,0,
2026-01-10T22:00,22.1,92,100,7.3,1014.2,0,0,0,22.1,0,
2026-01-10T23:00,22.5,94,94,4.7,1014.1,0,0,0,22.5,0,
2026-01-11T00:00,22.4,93,100,5.2,1014.1,0,0,0,22.4,0,
2026-01-11T01:00,22.2,90,98,5.7,1013.6,0,0,0,22.2,0,
2026-01-11T02:00,22.2,92,50,3.6,1013,0,0,0,22.2,0,
2026-01-11T03:00,22.3,94,100,3.7,1012.6,0,0,0,22.3,0,
2026-01-11T04:00,22.2,93,96,3.6,1012.7,0,0,0,22.2,0,
2026-01-11T05:00,22.1,93,100,5.7,1013.2,0,0,0,22.1,0,
2026-01-11T06:00,22,95,100,5.5,1014.1,0,0,0,22,0,
2026-01-11T07:00,21.8,94,100,5.1,1015.1,4,0,10,21.925,0.0040492,
2026-01-11T08:00,21.6,93,98,6,1016.1,20,2,49,22.225,0.020222,
2026-01-11T09:00,22,86,100,7.1,1016.3,62,26,128,23.9375,0.0622635,
2026-01-11T10:00,22.3,79,100,6.5,1016.4,167,51,212,27.51875,0.165317475,
2026-01-11T11:00,22.8,78,98,10,1016.1,217,116,302,29.58125,0.213023475,
2026-01-11T12:00,24.3,72,100,9.6,1015.5,308,57,246,33.925,0.2970044,
2026-01-11T13:00,24.4,67,42,11.4,1014.2,200,161,350,30.65,0.19548,
2026-01-11T14:00,24.7,62,53,11.5,1013,310,447,203,34.3875,0.2983595,
2026-01-11T15:00,24.3,65,34,9.4,1012.5,302,369,157,33.7375,0.2914451,
2026-01-11T16:00,24,66,85,8.4,1012.2,230,213,128,31.1875,0.2243075,
2026-01-11T17:00,24,67,96,10.5,1012.8,143,123,75,28.46875,0.141015875,
2026-01-11T18:00,23.1,74,97,6.7,1013.5,22,11,17,23.7875,0.0221067,
2026-01-11T19:00,22.5,81,77,4.2,1014.3,0,0,0,22.5,0,
2026-01-11T20:00,22.3,83,16,7.1,1015.1,0,0,0,22.3,0,
2026-01-11T21:00,21.9,86,10,5.6,1015.6,0,0,0,21.9,0,
2026-01-11T22:00,21.6,91,9,5.2,1015.7,0,0,0,21.6,0,
2026-01-11T23:00,21.4,91,9,5.5,1015.8,0,0,0,21.4,0,
2026-01-12T00:00,21.2,93,5,5.4,1015.4,0,0,0,21.2,0,
2026-01-12T01:00,21.1,94,6,5.9,1014.7,0,0,0,21.1,0,
2026-01-12T02:00,20.8,94,7,6.1,1014.1,0,0,0,20.8,0,
2026-01-12T03:00,20.8,94,3,6.1,1013.9,0,0,0,20.8,0,
2026-01-12T04:00,20.8,95,4,5.3,1014,0,0,0,20.8,0,
2026-01-12T05:00,20.6,95,1,5.2,1014.4,0,0,0,20.6,0,
2026-01-12T06:00,20.6,93,62,4.5,1015,0,0,0,20.6,0,
2026-01-12T07:00,21,88,80,5.9,1016.3,29,20,20,21.90625,0.029358875,
2026-01-12T08:00,22.4,73,25,6.7,1017.1,148,152,77,27.025,0.1468012,
2026-01-12T09:00,23.7,66,20,9.4,1017.4,262,331,108,31.8875,0.2547819,
2026-01-12T10:00,25,59,52,12.6,1017,390,472,144,37.1875,0.3709875,
2026-01-12T11:00,25.8,57,62,11.8,1017,378,345,224,37.6125,0.3589299,
2026-01-12T12:00,26.2,53,44,10.2,1015.6,395,636,161,38.54375,0.373600875,
2026-01-12T13:00,26.9,53,50,11.2,1014.6,473,568,174,41.68125,0.441439075,
2026-01-12T14:00,26.7,57,79,12.9,1013.5,483,466,170,41.79375,0.450554475,
2026-01-12T15:00,26.3,75,100,14.3,1014,403,221,166,38.89375,0.380603275,
2026-01-12T16:00,25.4,75,54,8.9,1013.7,241,78,145,32.93125,0.233354275,
2026-01-12T17:00,24.9,69,30,10.2,1014,117,66,78,28.55625,0.115335675,
2026-01-12T18:00,23.8,75,39,7.4,1014.9,18,10,15,24.3625,0.0180459,
2026-01-12T19:00,22.9,80,21,7,1015.9,0,0,0,22.9,0,
2026-01-12T20:00,22.5,83,19,7.7,1016.9,0,0,0,22.5,0,
2026-01-12T21:00,22.2,85,86,10.5,1018.1,0,0,0,22.2,0,
2026-01-12T22:00,21.9,87,100,7.2,1018,0,0,0,21.9,0,
2026-01-12T23:00,22.1,92,97,8.8,1017.4,0,0,0,22.1,0,
2026-01-13T00:00,21.9,92,19,7.6,1017.2,0,0,0,21.9,0,
2026-01-13T01:00,21.6,94,92,5,1016.4,0,0,0,21.6,0,
2026-01-13T02:00,21.5,96,100,4.7,1015.6,0,0,0,21.5,0,
2026-01-13T03:00,21.5,94,88,6.6,1015.2,0,0,0,21.5,0,
2026-01-13T04:00,21.3,94,96,6.2,1015.4,0,0,0,21.3,0,
2026-01-13T05:00,21.1,94,14,6.6,1015.5,0,0,0,21.1,0,
2026-01-13T06:00,21.1,93,55,5.5,1016.3,0,0,0,21.1,0,
2026-01-13T07:00,21.6,88,98,7.1,1017.3,29,9,19,22.50625,0.029289275,
2026-01-13T08:00,22.8,76,66,6.8,1018.2,145,34,83,27.33125,0.143647875,
2026-01-13T09:00,23.3,74,98,5.2,1018.5,249,128,137,31.08125,0.242943075,
2026-01-13T10:00,24,75,100,4.3,1018.5,273,85,203,32.53125,0.264775875,
2026-01-13T11:00,24.8,83,100,5,1018.2,319,167,301,34.76875,0.306535075,
2026-01-13T12:00,25.5,88,100,5.1,1017.2,409,0,177,38.28125,0.387271875,
2026-01-13T13:00,25.4,83,100,4.9,1016,474,0,169,40.2125,0.4451571,
2026-01-13T14:00,25.5,74,77,5.9,1014.6,399,40,238,37.96875,0.378301875,
2026-01-13T15:00,25.5,66,54,11.6,1013.6,361,187,207,36.78125,0.343987875,
2026-01-13T16:00,25.1,74,100,14.3,1013.9,264,104,133,33.35,0.2551824,
2026-01-13T17:00,23.9,81,100,9.4,1014.6,104,26,67,27.15,0.1031056,
2026-01-13T18:00,22.9,88,100,7.5,1014.8,15,5,12,23.36875,0.015097875,
2026-01-13T19:00,22.4,93,57,5.3,1015.6,0,0,0,22.4,0,
2026-01-13T20:00,22.2,95,94,4.6,1016.1,0,0,0,22.2,0,
2026-01-13T21:00,21.9,96,21,4.4,1016.6,0,0,0,21.9,0,
2026-01-13T22:00,21.6,98,27,3.1,1016.5,0,0,0,21.6,0,
2026-01-13T23:00,21.6,98,19,3.7,1016.6,0,0,0,21.6,0,
2026-01-14T00:00,21.9,97,58,3.7,1015.9,0,0,0,21.9,0,
2026-01-14T01:00,21.8,96,6,3.5,1014.8,0,0,0,21.8,0,
2026-01-14T02:00,21.4,96,11,2.6,1014.2,0,0,0,21.4,0,
2026-01-14T03:00,21,94,2,1.9,1014,0,0,0,21,0,
2026-01-14T04:00,20.5,93,4,1.6,1014.1,0,0,0,20.5,0,
2026-01-14T05:00,19.8,91,22,2.7,1014.3,0,0,0,19.8,0,
2026-01-14T06:00,19.1,91,17,1.8,1015.1,0,0,0,19.1,0,
2026-01-14T07:00,19.2,87,15,3.1,1016.2,49,17,22,20.73125,0.049836675,
2026-01-14T08:00,22.9,81,0,3.6,1017.1,255,149,76,30.86875,0.249013875,
2026-01-14T09:00,24.3,72,23,7.4,1017.2,473,358,97,39.08125,0.446358275,
2026-01-14T10:00,25.7,66,13,8.2,1016.8,680,485,136,46.95,0.620296,
2026-01-14T11:00,27.4,59,9,10,1016.1,798,654,128,52.3375,0.7107387,
2026-01-14T12:00,28.3,52,13,10.6,1014.6,866,697,131,55.3625,0.7608243,
2026-01-14T13:00,29,49,91,10.8,1013.4,875,737,126,56.34375,0.765296875,
2026-01-14T14:00,29,48,91,10.8,1012.1,785,674,118,53.53125,0.695411875,
2026-01-14T15:00,28.9,48,82,11,1011.6,628,518,122,48.525,0.5689052,
2026-01-14T16:00,28,50,85,11.1,1011.5,427,324,98,41.34375,0.399084875,
2026-01-14T17:00,27.4,53,68,7.3,1011.7,192,146,67,33.4,0.1855488,
2026-01-14T18:00,25.4,63,15,4.7,1012.6,32,16,17,26.4,0.0318208,
2026-01-14T19:00,24.1,69,5,4.4,1013.8,0,0,0,24.1,0,
2026-01-14T20:00,23.4,73,4,2.9,1014.8,0,0,0,23.4,0,
2026-01-14T21:00,23.1,76,5,4,1015.4,0,0,0,23.1,0,
2026-01-14T22:00,22.8,81,4,4,1015.3,0,0,0,22.8,0,
2026-01-14T23:00,22.6,82,1,2.9,1014.9,0,0,0,22.6,0,
2026-01-15T00:00,21.7,83,5,1.8,1014.4,0,0,0,21.7,0,
2026-01-15T01:00,21.1,86,18,1.9,1013.8,0,0,0,21.1,0,
2026-01-15T02:00,20.7,87,11,0.7,1013.2,0,0,0,20.7,0,
2026-01-15T03:00,20.4,89,9,0.6,1012.7,0,0,0,20.4,0,
2026-01-15T04:00,20.3,90,5,1.5,1013,0,0,0,20.3,0,
2026-01-15T05:00,19.7,90,0,2.5,1013.3,0,0,0,19.7,0,
2026-01-15T06:00,19.4,93,0,2.6,1014,0,0,0,19.4,0,
2026-01-15T07:00,20.2,89,0,4.1,1015.1,42,22,20,21.5125,0.0425859,
2026-01-15T08:00,22.5,79,0,4.6,1015.8,208,177,65,29,0.204672,
2026-01-15T09:00,24,70,11,7.4,1016,431,343,101,37.46875,0.409503875,
2026-01-15T10:00,25.4,60,9,8.3,1015.5,650,514,128,45.7125,0.5961475,
